player_id,first_name,last_name,address_line1,city,state,zip_code,cmp_card_tier,q2_adt_amount,q2_total_trips,q2_total_coin_in
CMP-101491,Miranda,Taylor,0494 Hayes Ford,Boca Raton,FL,32224,Gold,282.74,2,4477.65
CMP-101492,Kristin,Lewis,29507 Martinez Land Suite 585,Hollywood,FL,33231,Gold,280.14,4,9133.97
CMP-101493,Jessica,Durham,7465 Anthony Mall,Hollywood,FL,34481,Classic,78.27,9,5467.81
CMP-101494,Lisa,Carson,816 Cunningham Views,Hollywood,FL,34314,Gold,255.58,2,3482.63
CMP-101495,Robert,Cardenas,0142 Pace Inlet Suite 290,Hollywood,FL,34377,Gold,125.4,3,2611.5
CMP-101496,Jay,Erickson,20906 Kent Isle,Hollywood,FL,33581,Classic,28.23,5,813.79
CMP-101497,Jennifer,Reed,316 Sabrina Center,Boca Raton,FL,32078,Platinum,429.64,4,12689.85
CMP-101498,Tiffany,Martin,1846 Griffin Common,Hollywood,FL,34824,Platinum,370.03,2,5299.34
CMP-101499,Jennifer,Johnson,16664 Cook Ramp Apt. 876,Miami,FL,33414,Gold,178.84,0,0.0
CMP-101500,David,Norton,45814 Thornton Shoal,Miami,FL,32487,Classic,80.21,6,3086.1
CMP-101501,Amanda,Miller,5448 Susan Port,Hollywood,FL,34376,Platinum,673.4,2,9661.18
CMP-101502,Todd,Parker,0693 Robert Creek,Miami,FL,33059,Classic,19.26,5,569.44
CMP-101503,Victoria,Nichols,08357 Amy Pines Apt. 668,Boca Raton,FL,34450,Classic,94.87,2,1394.15
CMP-101504,Donna,Guerra,086 Steven Street Suite 004,Hollywood,FL,32721,Classic,24.97,5,881.44
CMP-101505,Kiara,Chandler,93166 Melissa Mall,Fort Lauderdale,FL,32635,Gold,183.38,5,7288.53
CMP-101506,Sean,Moore,07647 Connie Forest,Miami,FL,32533,Platinum,496.41,4,14288.34
CMP-101507,Angela,Duarte,605 Debra Ville,Hollywood,FL,32040,Classic,19.89,2,289.39
CMP-101508,Jennifer,Barnett,48441 Martin Ferry Suite 521,Hollywood,FL,33548,Classic,36.9,8,2386.1
CMP-101509,Kevin,Quinn,4467 Karen Mission Apt. 465,Miami,FL,32276,Classic,35.32,8,1877.8
CMP-101510,Anthony,Ortega,7176 Ingram Glen Suite 599,Fort Lauderdale,FL,33357,Gold,141.6,5,5247.86
CMP-101511,Laurie,Le,4739 Zachary Key Apt. 804,Boca Raton,FL,33864,Gold,141.05,1,1131.77
CMP-101512,Jaclyn,Burnett,975 Thomas Street,Hollywood,FL,34084,Gold,129.29,1,991.87
CMP-101513,Kimberly,Carter,9174 Moore Islands,Hollywood,FL,32610,Classic,29.75,5,849.93
CMP-101514,Jason,Morris,0867 Hughes Passage,Fort Lauderdale,FL,33910,Multi-Platinum,2231.76,6,80390.3
CMP-101515,Amber,Kirby,3895 Molly Court Apt. 965,Miami,FL,33482,Gold,123.0,7,6034.5
CMP-101516,Marissa,Esparza,51794 Bailey Loop Apt. 220,Hollywood,FL,34661,Classic,79.15,7,4088.54
CMP-101517,Kathleen,Irwin,291 Valdez Plains Suite 328,Fort Lauderdale,FL,34116,Classic,35.82,7,1460.47
CMP-101518,James,Palmer,129 Charles Court,Boca Raton,FL,34518,Classic,21.16,3,507.61
CMP-101519,Jacqueline,Jenkins,5006 Robin Underpass Suite 801,Miami,FL,33881,Platinum,731.45,5,29670.48
CMP-101520,Lauren,Wilcox,194 Koch Place Suite 491,West Palm Beach,FL,32275,Classic,87.63,3,2008.84
CMP-101521,David,Robinson,644 Maurice Gateway Apt. 134,West Palm Beach,FL,33087,Classic,59.38,6,2888.68
CMP-101522,Kimberly,Reed,687 Mccall Lights,Hollywood,FL,32458,Classic,55.69,4,1617.75
CMP-101523,Perry,Gonzalez,563 Washington Forges Suite 342,Boca Raton,FL,34523,Platinum,607.7,2,7580.81
CMP-101524,James,Johnson,21101 David Forest,Hollywood,FL,34535,Gold,104.92,4,3189.21
CMP-101525,Amanda,James,777 Brandon Cove Apt. 520,Miami,FL,34533,Classic,19.02,2,248.38
CMP-101526,Lindsay,White,850 hudson knoll,Hollywood,FL,00000,Gold,151.4,6,5618.75
CMP-101527,Misty,Carr,30065 Watson Motorway Apt. 539,Fort Lauderdale,FL,34530,Gold,249.68,4,7896.79
CMP-101528,James,Hale,4299 David Shoal,Miami,FL,34584,Multi-Platinum,2391.19,5,72651.65
CMP-101529,Amber,Carr,49628 Tara Ford Suite 129,West Palm Beach,FL,34737,Gold,244.47,6,9041.39
CMP-101530,Christopher,Anderson,8571 Schneider Light,Pembroke Pines,FL,32655,Classic,66.04,7,3236.49
CMP-101531,Sarah,Berger,744 Dana Squares Suite 797,Fort Lauderdale,FL,34283,Gold,295.27,2,3724.03
CMP-101532,Olivia,Lee,14377 glover heights suite 885,Hollywood,FL,00000,Classic,96.04,4,2987.39
CMP-101533,Eddie,Cox,5670 Chavez Divide,Miami,FL,33321,Classic,23.63,5,660.88
CMP-101534,Holly,Preston,6890 Howard Square,Boca Raton,FL,32735,Classic,47.6,0,0.0
CMP-101535,Brooke,Day,20824 French Mall,Miami,FL,33573,Classic,62.62,5,2268.33
CMP-101536,Connor,Perez,0397 Collins Walk,Fort Lauderdale,FL,32178,Platinum,409.78,1,2970.45
CMP-101537,Kathryn,Henson,535 Weeks Prairie Suite 905,Hollywood,FL,32179,Classic,84.68,6,3224.94
CMP-101538,Robert,May,13407 Tiffany Fords,West Palm Beach,FL,33477,Classic,40.39,3,888.67
CMP-101539,Christopher,Barnett,72038 Christopher Pike,Hollywood,FL,34041,Gold,102.6,3,1815.26
CMP-101540,Melinda,Miles,2256 Sanchez Meadow,Boca Raton,FL,34677,Classic,24.41,5,736.39
CMP-101541,Sara,Love,12171 Courtney Knoll Suite 652,Miami,FL,32107,Platinum,449.4,4,12487.26
CMP-101542,Danielle,Salinas,113 Stephens Loop Apt. 315,Miami,FL,33965,Classic,77.8,1,562.49
CMP-101543,Joseph,Baker,436 Harmon Skyway Suite 686,Hollywood,FL,32150,Classic,28.64,2,371.47
CMP-101544,Kristin,Lin,5084 Stacy Views,Hollywood,FL,34445,Gold,179.85,4,5483.15
CMP-101545,Christine,Erickson,9738 James Club Suite 477,Miami,FL,32636,Classic,83.28,4,2584.48
CMP-101546,Kevin,Schwartz,5119 Beard Mews Apt. 203,Fort Lauderdale,FL,34853,Platinum,370.07,6,14097.86
CMP-101547,Curtis,Mccarthy,044 Hickman Glens,Hollywood,FL,34681,Classic,20.07,5,779.89
CMP-101548,Brian,Johnson,874 Hartman Loop Apt. 358,Boca Raton,FL,32993,Classic,11.43,9,686.5
CMP-101549,Michael,Taylor,698 Sara Unions,Miami,FL,34846,Classic,55.55,5,2202.54
CMP-101550,Jonathan,Williams,73551 Timothy Lock Apt. 488,Boca Raton,FL,32137,Classic,55.4,0,0.0
CMP-101551,Erika,Vargas,191 Smith Junction Suite 055,Miami,FL,34142,Classic,27.63,5,1034.27
CMP-101552,Michael,Contreras,12768 Julie Brook Apt. 713,Boca Raton,FL,34061,Classic,41.28,1,232.14
CMP-101553,Danielle,Cameron,67072 Edwards Creek Suite 472,Pembroke Pines,FL,32058,Classic,94.48,3,1606.94
CMP-101554,Adrian,Brennan,54949 Donna Port,Hollywood,FL,33730,Gold,109.1,3,2564.5
CMP-101555,Jill,Walker,237 Scott Hollow,Hollywood,FL,32452,Gold,109.93,6,4673.46
CMP-101556,Timothy,Thomas,57816 Bradley Heights,Hollywood,FL,34549,Classic,66.36,4,2041.48
CMP-101557,Susan,Martinez,4287 martinez union,Fort Lauderdale,FL,34279,Platinum,484.08,6,17625.49
CMP-101558,Aaron,White,675 Kim Forges,Hollywood,FL,33902,Classic,80.36,3,1450.05
CMP-101559,Bruce,Romero,7728 Daisy Valley Apt. 491,West Palm Beach,FL,34890,Gold,117.26,6,4393.23
CMP-101560,William,Weber,41396 Jennifer Common,Pembroke Pines,FL,33511,Classic,66.66,3,1387.39
CMP-101561,Michael,Contreras,816 Michael Parkway,Miami,FL,34281,Classic,66.6,3,1483.55
CMP-101562,Carol,Wood,703 Saunders Vista,Miami,FL,32857,Classic,20.6,1,118.29
CMP-101563,David,Ballard,79725 Crawford Place,West Palm Beach,FL,34699,Classic,29.08,2,348.04
CMP-101564,Robert,Burke,5790 Ward Walk Suite 305,Miami,FL,33591,Gold,228.3,4,6277.69
CMP-101565,Yvonne,Brown,75760 Sara Terrace Suite 402,Boca Raton,FL,32097,Classic,27.7,3,611.79
CMP-101566,Michael,Saunders,402 Katrina Stravenue,Boca Raton,FL,34188,Classic,55.95,4,1365.87
CMP-101567,Nancy,Stewart,04420 Stephanie Estates Suite 882,Miami,FL,33947,Classic,71.79,4,2240.38
CMP-101568,Eric,Love,8913 Andrew Pine Apt. 766,Pembroke Pines,FL,32030,Gold,267.01,6,12649.4
CMP-101569,Gregory,King,533 Jones Manors,Miami,FL,32098,Gold,297.74,5,10317.8
CMP-101570,William,Robinson,061 Thompson Gardens,Hollywood,FL,32807,Platinum,548.26,2,7479.02
CMP-101571,Dale,Murillo,959 Riddle Grove,Miami,FL,34175,Gold,134.55,5,3776.26
CMP-101572,Kathy,James,990 Pineda Ports,Fort Lauderdale,FL,32792,Platinum,697.71,5,19681.82
CMP-101573,Julie,Baker,0276 Danielle Divide Apt. 834,West Palm Beach,FL,34912,Multi-Platinum,957.27,2,12455.63
CMP-101574,Lisa,Martinez,5081 April Groves,Miami,FL,34851,Classic,49.54,3,877.65
CMP-101575,Eric,Robinson,564 Holden Ports,Miami,FL,33531,Gold,272.51,3,4881.61
CMP-101576,Sharon,Keith,461 Nathan Estates Suite 418,West Palm Beach,FL,33745,Platinum,711.56,4,18748.33
CMP-101577,Victoria,Carpenter,19927 Stewart Parkway,Boca Raton,FL,33258,Gold,179.23,8,9089.31
CMP-101578,Madison,Pena,196 Cindy Shores,Hollywood,FL,33789,Classic,11.56,0,0.0
CMP-101579,Donna,Kaiser,65142 Armstrong Lakes Suite 334,Fort Lauderdale,FL,34081,Platinum,550.11,2,6198.83
CMP-101580,Jennifer,Lozano,9886 Calvin Lock Apt. 074,Fort Lauderdale,FL,32245,Gold,222.26,1,1419.87
CMP-101581,Anthony,Harper,027 Luis Lights Apt. 365,West Palm Beach,FL,33181,Gold,276.29,5,10262.33
CMP-101582,Jonathan,Dalton,718 Jonathan Trafficway Suite 427,West Palm Beach,FL,32564,Platinum,308.81,3,6852.36
CMP-101583,Shawn,Weeks,6015 Waller Unions,Hollywood,FL,33625,Multi-Platinum,1427.89,4,32541.6
CMP-101584,Edward,Frey,9021 Martinez Canyon,Miami,FL,34618,Classic,67.09,2,963.77
CMP-101585,William,Bates,364 White Villages Apt. 101,Fort Lauderdale,FL,33231,Gold,245.25,5,9073.69
CMP-101586,Dustin,Mcneil,225 Morgan Flat Apt. 031,Hollywood,FL,34188,Gold,163.2,5,5087.98
CMP-101587,Timothy,Graham,9461 David Ville Suite 218,Miami,FL,32248,Classic,87.01,6,3537.75
CMP-101588,John,Pena,9411 Adam Mountains Apt. 767,Hollywood,FL,34311,Platinum,307.8,4,8434.24
CMP-101589,Sara,Beard,240 Laura Islands,West Palm Beach,FL,34721,Classic,76.64,3,1763.23
CMP-101590,Daniel,Green,65615 Swanson Summit Apt. 293,Fort Lauderdale,FL,33665,Classic,11.94,5,438.62
CMP-101591,Melissa,Soto,6218 Alexander Way,Boca Raton,FL,33076,Classic,13.73,5,528.1
CMP-101592,Brian,Gonzalez,3708 Martinez Skyway,Miami,FL,33888,Gold,201.76,2,2244.45
CMP-101593,Richard,Griffin,874 Johnson Trail Apt. 709,Hollywood,FL,32331,Classic,21.17,3,483.47
CMP-101594,Frank,Baker,4462 Mark Viaduct Suite 974,West Palm Beach,FL,32036,Classic,49.79,4,1219.68
CMP-101595,Pamela,Harris,576 Christensen Manors,Hollywood,FL,34047,Platinum,304.76,5,9864.07
CMP-101596,Gregory,Carey,2093 Kirk Dale Apt. 964,Pembroke Pines,FL,33865,Classic,37.39,5,1504.98
CMP-101597,Amber,Floyd,899 Brett Ports,Miami,FL,34342,Classic,89.27,2,1270.73
CMP-101598,Kevin,Thomas,545 Kenneth Estates,Hollywood,FL,33167,Classic,24.62,3,494.08
CMP-101599,Thomas,Johnson,2215 Ashley Club Apt. 459,Miami,FL,33080,Classic,84.69,2,1350.58
CMP-101600,Ronald,Rogers,591 Williams Track,Fort Lauderdale,FL,33545,Classic,40.32,4,1164.64
CMP-101601,Katherine,Pitts,116 Warren Fort Suite 533,Miami,FL,34169,Gold,214.2,4,6431.72
CMP-101602,David,Koch,10327 Brown Turnpike,Boca Raton,FL,33137,Multi-Platinum,1442.4,4,37702.96
CMP-101603,Tyler,King,8775 Brian Pines,Miami,FL,34410,Classic,51.7,5,1546.37
CMP-101604,Mark,Sweeney,84133 whitaker station,Miami,FL,00000,Gold,282.68,7,10950.2
CMP-101605,John,Sullivan,56721 Steven Expressway,Hollywood,FL,32325,Gold,139.41,9,9784.17
CMP-101606,Laurie,Escobar,316 Michael Forge Suite 569,Fort Lauderdale,FL,34547,Gold,293.76,8,14275.74
CMP-101607,Meagan,Ingram,29793 Weaver Ford,Miami,FL,33100,Classic,97.61,4,3031.38
CMP-101608,Shane,Edwards,43122 Sarah Camp,Hollywood,FL,34780,Classic,72.3,3,1536.75
CMP-101609,Brittany,Hernandez,124 Mack Creek,Boca Raton,FL,32118,Gold,175.19,1,984.23
CMP-101610,Tammy,Jordan,2827 Anthony Rest Suite 405,Boca Raton,FL,33981,Gold,120.37,4,3396.54
CMP-101611,Danny,Thomas,14184 Steven Streets,Fort Lauderdale,FL,33465,Classic,87.54,3,1952.3
CMP-101612,Justin,Salinas,1681 Elizabeth Wells,Miami,FL,34055,Classic,95.46,4,2919.92
CMP-101613,James,Jones,005 Shirley Mount Apt. 604,Pembroke Pines,FL,33105,Gold,238.77,1,1376.55
CMP-101614,Frank,Peters,749 Stone Views,Pembroke Pines,FL,32380,Classic,84.3,6,2803.13
CMP-101615,Michael,Grant,111 Harris Light Suite 060,Miami,FL,32913,Multi-Platinum,1090.9,5,44223.23
CMP-101616,Tracy,Landry,94878 Tara Court,Hollywood,FL,34508,Gold,280.12,2,3392.96
CMP-101617,Brian,Adams,263 Hunt Curve,Fort Lauderdale,FL,34001,Gold,244.01,2,2864.14
CMP-101618,Michael,Jordan,50168 Stewart Light Apt. 826,Pembroke Pines,FL,32292,Multi-Platinum,1391.78,5,51316.64
CMP-101619,James,Rodriguez,625 David Island Suite 797,Miami,FL,34239,Classic,95.38,9,4891.53
CMP-101620,Timothy,Stewart,453 Zachary Trail,Miami,FL,33402,Gold,244.61,6,8634.11
CMP-101621,Danny,Benton,1271 Howell Burg Apt. 351,Miami,FL,33459,Classic,79.07,5,3157.34
CMP-101622,Rachel,Fitzgerald,08472 Amber Mountains,Miami,FL,34471,Classic,78.26,4,2349.58
CMP-101623,Laura,Gonzalez,6874 Jensen Village,West Palm Beach,FL,33091,Gold,250.99,4,7653.36
CMP-101624,Michelle,Cruz,38324 Cassandra Stream Suite 647,Boca Raton,FL,32834,Classic,10.01,1,70.28
CMP-101625,Dana,West,57751 Mcmahon Gateway Apt. 984,Pembroke Pines,FL,33228,Classic,75.57,4,2291.49
CMP-101626,Joseph,Marshall,31694 David Junction,Hollywood,FL,33476,Classic,52.65,4,1556.93
CMP-101627,Jason,Zimmerman,43098 Mitchell Island,Fort Lauderdale,FL,34413,Classic,67.6,4,2051.07
CMP-101628,Katelyn,Berry,50565 Anderson Crossroad Apt. 872,Hollywood,FL,34346,Classic,98.16,3,2051.78
CMP-101629,Jeremy,Wallace,9327 Angela Plaza Apt. 088,Miami,FL,32718,Classic,34.44,4,986.55
CMP-101630,Shawn,Gibson,761 Jillian Turnpike,Hollywood,FL,32568,Gold,274.02,9,14729.64
CMP-101631,Hannah,Kelley,128 Smith Inlet,Pembroke Pines,FL,33512,Gold,205.95,2,2571.06
CMP-101632,Christopher,Taylor,204 Perry Track,Hollywood,FL,33120,Classic,13.32,3,233.35
CMP-101633,William,Goodman,632 hunt manors suite 120,Fort Lauderdale,FL,34062,Gold,222.88,8,13294.63
CMP-101634,Steven,Velez,97713 Hendricks Union Suite 883,Miami,FL,34685,Gold,108.21,4,2414.93
CMP-101635,Morgan,Moore,0647 Bell Ranch Apt. 784,Miami,FL,32055,Gold,269.58,3,5404.76
CMP-101636,John,Nelson,2569 Richard Forest,Fort Lauderdale,FL,34005,Platinum,728.32,1,5701.25
CMP-101637,Travis,Morris,9123 Tracy Trail,Miami,FL,32116,Classic,17.79,4,528.65
CMP-101638,Christopher,Villanueva,487 White Valleys,Pembroke Pines,FL,33947,Classic,23.31,4,747.56
CMP-101639,Erik,Hansen,940 Amanda Ports,Miami,FL,34752,Gold,298.98,4,7996.69
CMP-101640,Dana,Morris,15371 Combs Ville,Miami,FL,32438,Classic,89.21,4,2838.2
CMP-101641,Amanda,Frederick,00380 Price Square Suite 358,Hollywood,FL,32330,Classic,72.72,7,3912.73
CMP-101642,Justin,White,172 Matthew Brooks,West Palm Beach,FL,32671,Gold,174.81,6,6238.09
CMP-101643,Mason,Mills,98601 Chad Burgs,Boca Raton,FL,33069,Classic,22.99,2,376.81
CMP-101644,John,Riley,64436 Hanna Viaduct,Hollywood,FL,32294,Classic,78.78,3,1333.12
CMP-101645,Jonathan,Jimenez,70856 Tanya Mission,Hollywood,FL,34423,Platinum,756.52,5,22580.02
CMP-101646,Lonnie,Taylor,876 Nicole Burgs Suite 679,Hollywood,FL,32400,Classic,47.73,4,1372.95
CMP-101647,Gary,Larson,5105 Bradley Light Suite 270,Hollywood,FL,32168,Platinum,399.29,3,6625.84
CMP-101648,Heather,Walters,890 Kimberly Run Suite 162,Miami,FL,34754,Classic,90.89,7,4662.52
CMP-101649,Dennis,Lee,06541 Ball Village Apt. 670,Hollywood,FL,32298,Classic,76.23,0,0.0
CMP-101650,Melissa,Hill,76421 Lara Union Suite 220,Hollywood,FL,33394,Gold,156.97,4,3941.85
CMP-101651,Stephanie,Lester,034 gillespie manors,Boca Raton,FL,33950,Classic,25.12,4,728.66
CMP-101652,Donna,Stephens,041 Acevedo Inlet,Fort Lauderdale,FL,33286,Gold,129.65,6,5260.37
CMP-101653,Jacob,Lee,1607 Jennifer Meadow Suite 600,Hollywood,FL,34627,Classic,10.48,5,331.37
CMP-101654,Alicia,Stewart,579 Scott Street,Miami,FL,33411,Classic,28.55,3,587.22
CMP-101655,Nathan,Jones,85031 Sanchez View Suite 252,Hollywood,FL,33811,Multi-Platinum,1817.12,4,40850.43
CMP-101656,Barbara,Anderson,110 Gilmore Landing Apt. 194,Fort Lauderdale,FL,33868,Gold,267.6,2,4047.47
CMP-101657,Erik,Stewart,6943 Baker Gardens,West Palm Beach,FL,32317,Gold,125.52,2,1973.67
CMP-101658,Phillip,Tucker,65577 Vargas Well Apt. 340,Boca Raton,FL,32768,Platinum,584.05,7,25665.69
CMP-101659,Gregory,Rubio,7146 Anderson Rest,West Palm Beach,FL,34968,Multi-Platinum,2023.63,6,80111.96
CMP-101660,James,Pearson,659 goodman cape,Miami,FL,00000,Classic,85.78,3,2051.12
CMP-101661,Matthew,White,3621 Michael Mills Suite 550,Fort Lauderdale,FL,34029,Classic,11.97,2,156.59
CMP-101662,Anthony,Hansen,2488 Roman Mill,Boca Raton,FL,32268,Platinum,337.54,4,10437.13
CMP-101663,Jeffery,Werner,21317 Orozco Hollow,Miami,FL,33621,Classic,45.98,5,1757.85
CMP-101664,Peter,Wilkins,2144 Guerrero Crossroad,Hollywood,FL,33798,Classic,26.57,3,643.11
CMP-101665,Laura,Rodriguez,710 Clifford Isle,Pembroke Pines,FL,34678,Classic,48.58,4,1382.5
CMP-101666,Jason,Petersen,40834 Lauren Groves,Miami,FL,34431,Platinum,452.13,4,12064.49
CMP-101667,William,Martinez,0094 Timothy Orchard,Hollywood,FL,33443,Gold,181.33,6,6456.97
CMP-101668,Antonio,Harvey,3699 Harrison Mission Suite 864,Fort Lauderdale,FL,32844,Classic,11.93,8,559.01
CMP-101669,Michael,Burns,795 Wheeler Canyon Suite 753,Fort Lauderdale,FL,32870,Classic,85.08,3,1595.49
CMP-101670,Joyce,Thomas,572 Marcus Dam,West Palm Beach,FL,34915,Gold,248.31,2,3663.79
CMP-101671,Sean,Molina,3129 cassandra overpass apt. 832,Hollywood,FL,32188,Classic,85.2,5,2575.27
CMP-101672,Sarah,Haynes,7969 Martinez Roads,Fort Lauderdale,FL,34079,Classic,70.58,4,1665.64
CMP-101673,Kelsey,Livingston,90952 Angel Mission Suite 619,Pembroke Pines,FL,33314,Gold,143.06,3,2484.67
CMP-101674,David,Roberts,2550 Teresa Street Suite 388,Fort Lauderdale,FL,32805,Platinum,787.13,3,19121.41
CMP-101675,Kelly,Robinson,409 Michelle Way Suite 355,Boca Raton,FL,34109,Classic,18.98,4,453.01
CMP-101676,Joseph,Price,29648 Thompson Points,Boca Raton,FL,34827,Classic,98.85,3,1725.23
CMP-101677,William,Nelson,2376 Amanda Crescent Apt. 266,Boca Raton,FL,34393,Classic,57.96,2,744.86
CMP-101678,Michael,Bryan,8903 Pennington Divide,Miami,FL,34076,Gold,100.93,5,2792.48
CMP-101679,Michelle,Williams,560 Courtney Lights,Fort Lauderdale,FL,33007,Classic,85.38,4,1945.75
CMP-101680,Benjamin,Miller,14247 Brown Forge,Hollywood,FL,32898,Platinum,733.43,4,17980.92
CMP-101681,Rhonda,Wilson,5723 thompson burg,Hollywood,FL,33338,Classic,34.31,4,904.54
CMP-101682,Angela,Hernandez,9129 Levi View,Pembroke Pines,FL,33336,Gold,161.48,4,4616.22
CMP-101683,Zachary,Carter,550 Brian Lights,Fort Lauderdale,FL,33280,Platinum,783.87,5,23161.21
CMP-101684,Richard,Cannon,5780 Kimberly Parks,Fort Lauderdale,FL,34273,Gold,230.25,2,3010.84
CMP-101685,Ryan,Phillips,2945 Silva Villages,Pembroke Pines,FL,32116,Classic,43.31,4,1323.37
CMP-101686,Crystal,Doyle,992 Mckee Unions,Fort Lauderdale,FL,32528,Classic,97.68,8,4920.71
CMP-101687,David,Hernandez,95908 Jonathan Mill,Hollywood,FL,33113,Classic,39.09,7,2202.12
CMP-101688,Robert,Benson,190 tracy mountains,Miami,FL,00000,Classic,41.5,4,1234.49
CMP-101689,Heather,Moore,9788 Wendy Hills,Fort Lauderdale,FL,32407,Classic,75.53,5,2883.4
CMP-101690,Steven,Santos,161 Cindy Square Suite 190,Hollywood,FL,32315,Classic,75.04,1,486.02
CMP-101691,Robert,Tucker,2156 Jeffrey Avenue Suite 691,Hollywood,FL,33097,Platinum,549.03,5,16545.17
CMP-101692,Timothy,Walker,40761 Brittany Isle Apt. 116,Fort Lauderdale,FL,33472,Platinum,357.92,3,6885.09
CMP-101693,Zachary,Green,5202 Harris Loop Suite 335,Miami,FL,33073,Classic,36.73,2,582.29
CMP-101694,Paul,Mcfarland,02855 Douglas Islands Suite 720,Boca Raton,FL,33304,Classic,66.08,2,831.51
CMP-101695,Scott,Ball,732 Michele Fords,Hollywood,FL,33121,Classic,76.42,4,1713.22
CMP-101696,Sara,Peters,89577 Gordon Dam,Boca Raton,FL,33319,Classic,63.04,4,1942.51
CMP-101697,Amanda,Mccall,3968 Murphy Villages Suite 598,Pembroke Pines,FL,32320,Gold,145.11,2,1853.3
CMP-101698,Shawn,Cox,50738 Ethan Squares Apt. 302,Hollywood,FL,33896,Classic,95.13,2,1314.76
CMP-101699,Christopher,Garrison,8877 Stewart Isle Apt. 151,Boca Raton,FL,34934,Gold,182.21,4,5394.78
CMP-101700,Paul,Perez,2366 Frances Summit,Fort Lauderdale,FL,34857,Multi-Platinum,1676.38,6,69693.65
CMP-101701,Amanda,Brown,65093 Heidi Extension,Hollywood,FL,32764,Classic,77.72,2,1079.72
CMP-101702,Ashley,Acosta,04417 Gross Crest,Boca Raton,FL,33966,Gold,296.99,6,11295.62
CMP-101703,Derek,Palmer,65185 Bruce Center Apt. 557,Miami,FL,32918,Platinum,608.47,4,16799.41
CMP-101704,Justin,Stephens,8731 Smith Haven,Fort Lauderdale,FL,33465,Gold,117.89,4,3377.52
CMP-101705,Steven,Stewart,0701 Debbie Junction Suite 881,Hollywood,FL,34230,Classic,52.71,5,1717.67
CMP-101706,Anne,Jones,770 Jeffery Pike,Pembroke Pines,FL,33169,Platinum,433.54,6,17980.45
CMP-101707,Timothy,Morrow,1831 Curry Terrace,Hollywood,FL,33023,Platinum,418.17,4,10444.92
CMP-101708,Ashley,Owens,765 Hartman Drive,Boca Raton,FL,34360,Classic,65.33,5,2463.98
CMP-101709,Olivia,Hall,53653 Teresa Plaza Suite 024,Fort Lauderdale,FL,34170,Multi-Platinum,1328.26,4,35852.7
CMP-101710,Edwin,Hansen,863 Stephanie Lock Apt. 979,Hollywood,FL,34555,Classic,14.73,2,192.37
CMP-101711,Kevin,Daniel,68653 Jonathan Cove Apt. 712,Boca Raton,FL,34274,Classic,53.04,3,926.87
CMP-101712,Diamond,Mejia,0507 Joshua Lakes,West Palm Beach,FL,33866,Classic,12.05,6,551.58
CMP-101713,Denise,Cook,385 Kelly Wells,West Palm Beach,FL,33308,Gold,203.35,7,9268.75
CMP-101714,Mary,Torres,808 Trevino Groves,Hollywood,FL,32185,Classic,86.86,5,2922.18
CMP-101715,Richard,Carney,27071 Christopher Shores,Hollywood,FL,32073,Classic,73.52,5,2259.62
CMP-101716,Brandon,Watkins,1954 Sarah Prairie,Pembroke Pines,FL,33364,Classic,84.23,3,1831.68
CMP-101717,Derrick,Gomez,7515 Davis Mission,Fort Lauderdale,FL,32234,Platinum,771.63,4,18378.46
CMP-101718,Brett,Stevens,22991 Brian Greens Apt. 599,Hollywood,FL,32182,Classic,37.03,4,1119.83
CMP-101719,Christopher,Brown,1764 Pham Fields Suite 663,Hollywood,FL,34261,Classic,76.89,1,601.93
CMP-101720,Eduardo,Johnson,1469 Denise Springs,Hollywood,FL,32379,Platinum,628.6,1,4086.88
CMP-101721,Natalie,Burns,09036 Patel Mission,Boca Raton,FL,33242,Classic,79.84,1,441.69
CMP-101722,Andrea,Maddox,383 Ortiz Meadow Apt. 833,Fort Lauderdale,FL,34765,Classic,15.12,3,368.72
CMP-101723,Lauren,Brown,2331 John Crossroad Apt. 929,West Palm Beach,FL,34773,Gold,107.65,7,5554.78
CMP-101724,Michael,Krause,78510 Moore Way Suite 283,Hollywood,FL,33840,Platinum,327.41,4,7500.15
CMP-101725,Bill,Cannon,594 Jo Pines Suite 428,Hollywood,FL,34920,Classic,35.06,8,1618.0
CMP-101726,Erin,Wilkins,85199 Barnes Street Apt. 671,Hollywood,FL,32566,Classic,36.89,4,833.55
CMP-101727,Suzanne,Joyce,85085 Dale Islands Apt. 248,Pembroke Pines,FL,34877,Classic,74.85,3,1609.79
CMP-101728,Randy,Cox,050 Kristen Park Apt. 153,Fort Lauderdale,FL,32210,Classic,67.37,5,1998.95
CMP-101729,Anthony,Lloyd,87134 Annette Ford Suite 888,Boca Raton,FL,32114,Multi-Platinum,854.46,5,24673.75
CMP-101730,Tanya,Harrison,34724 Medina Via Suite 584,West Palm Beach,FL,32168,Gold,155.11,5,5295.45
CMP-101731,Alan,Benton,637 contreras lights,Fort Lauderdale,FL,34655,Classic,50.29,4,1577.45
CMP-101732,Timothy,Martinez,60292 Sanders Pine Suite 409,Pembroke Pines,FL,34568,Gold,252.16,4,7000.55
CMP-101733,Rachel,Woodard,1058 Rachel Extension,Fort Lauderdale,FL,34240,Platinum,673.81,5,24688.27
CMP-101734,Mark,Reid,0260 Nichols Burg Suite 151,Miami,FL,34314,Gold,144.09,2,2284.2
